"c_pair","RCCA1"
"c_5_57",0
"c_6_57",0
"c_7_57",0
"c_8_57",0
"c_9_57",0
"c_10_57",0
"c_11_57",0
"c_12_57",0
"c_13_57",0
"c_14_57",0
"c_15_57",0
"c_16_57",0
"c_17_57",0
"c_18_57",0
"c_19_57",0
"c_20_57",0
"c_21_57",0
"c_22_57",0
"c_23_57",0
"c_24_57",0
"c_25_57",0
"c_26_57",0
"c_27_57",0
"c_28_57",0
"c_29_57",0
"c_30_57",0
"c_31_57",0
"c_32_57",0
"c_33_57",0
"c_34_57",0
"c_35_57",0
"c_36_57",0
"c_37_57",0
"c_38_57",0
"c_39_57",0
"c_40_57",0
"c_41_57",0
"c_42_57",0
"c_43_57",0
"c_44_57",0
"c_45_57",0
"c_46_57",0
"c_47_57",-0.0674356743225452
"c_48_57",0
"c_49_57",0
"c_50_57",0
"c_51_57",0
"c_52_57",0
"c_53_57",0
"c_54_57",0
"c_55_57",0
"c_56_57",0
"c_1_58",0
"c_2_58",0
"c_3_58",0
"c_4_58",0
"c_5_58",0
"c_6_58",0
"c_7_58",0
"c_8_58",0
"c_9_58",0
"c_10_58",0
"c_11_58",0
"c_12_58",0
"c_13_58",0
"c_14_58",0
"c_15_58",0
"c_16_58",0
"c_17_58",0
"c_18_58",0
"c_19_58",0
"c_20_58",0
"c_21_58",0
"c_22_58",0
"c_23_58",0
"c_24_58",0
"c_25_58",0
"c_26_58",0
"c_27_58",0
"c_28_58",0
"c_29_58",0
"c_30_58",0
"c_31_58",0
"c_32_58",0
"c_33_58",0
"c_34_58",0
"c_35_58",0
"c_36_58",0
"c_37_58",0
"c_38_58",0
"c_39_58",0
"c_40_58",0
"c_41_58",0
"c_42_58",0
"c_43_58",0
"c_44_58",0
"c_45_58",0
"c_46_58",0
"c_47_58",0
"c_48_58",0
"c_49_58",0
"c_50_58",0
"c_51_58",0
"c_52_58",0
"c_53_58",0
"c_54_58",0
"c_55_58",0
"c_56_58",0
"c_57_58",0
"c_1_59",0
"c_2_59",0
"c_3_59",0
"c_4_59",0
"c_5_59",0
"c_6_59",0
"c_7_59",0
"c_8_59",0
"c_9_59",0
"c_10_59",0
"c_11_59",0
"c_12_59",0
"c_13_59",0
"c_14_59",0
"c_15_59",0
"c_16_59",0
"c_17_59",0
"c_18_59",0
"c_19_59",0
"c_20_59",0
"c_21_59",0
"c_22_59",0
"c_23_59",0
"c_24_59",0
"c_25_59",0
"c_26_59",0
"c_27_59",0
"c_28_59",0
"c_29_59",0
"c_30_59",0
"c_31_59",0
"c_32_59",0
"c_33_59",0
"c_34_59",0
"c_35_59",0
"c_36_59",0
"c_37_59",0
"c_38_59",0
"c_39_59",0
"c_40_59",0
"c_41_59",0
"c_42_59",0.06836465564336
"c_43_59",0
"c_44_59",0
"c_45_59",0
"c_46_59",0
"c_47_59",0
"c_48_59",0
"c_49_59",0
"c_50_59",0
"c_51_59",0
"c_52_59",0
"c_53_59",0
"c_54_59",0
"c_55_59",0
"c_56_59",0
"c_57_59",0
"c_58_59",0
"c_1_60",0
"c_2_60",0
"c_3_60",0
"c_4_60",0
"c_5_60",0
"c_6_60",0
"c_7_60",0
"c_8_60",0
"c_9_60",0
"c_10_60",0
"c_11_60",0
"c_12_60",0
"c_13_60",0
"c_14_60",0
"c_15_60",0
"c_16_60",0
"c_17_60",0
"c_18_60",0
"c_19_60",0
"c_20_60",0
"c_21_60",0
"c_22_60",0
"c_23_60",0
"c_24_60",0
"c_25_60",0
"c_26_60",0
"c_27_60",0
"c_28_60",0
"c_29_60",0
"c_30_60",0
"c_31_60",0
"c_32_60",0
"c_33_60",0
"c_34_60",0
"c_35_60",0
"c_36_60",0
"c_37_60",0
"c_38_60",0
"c_39_60",0
"c_40_60",0
"c_41_60",0
"c_42_60",0
"c_43_60",0
"c_44_60",0
"c_45_60",0
"c_46_60",0
"c_47_60",0
"c_48_60",0
"c_49_60",0
"c_50_60",0
"c_51_60",0
"c_52_60",0
"c_53_60",0
"c_54_60",0
"c_55_60",0
"c_56_60",0
"c_57_60",0
"c_58_60",0
"c_59_60",0
"c_1_61",0
"c_2_61",0
"c_3_61",0
"c_4_61",0
"c_5_61",0
"c_6_61",0
"c_7_61",0
"c_8_61",0
"c_9_61",0
"c_10_61",0
"c_11_61",0
"c_12_61",0
"c_13_61",0
"c_14_61",0
"c_15_61",0
"c_16_61",0
"c_17_61",0
"c_18_61",0
"c_19_61",0
"c_20_61",0
"c_21_61",0
"c_22_61",0
"c_23_61",0
"c_24_61",0
"c_25_61",0
"c_26_61",0
"c_27_61",0
"c_28_61",0
"c_29_61",0
"c_30_61",0
"c_31_61",0
"c_32_61",0
"c_33_61",0
"c_34_61",0
"c_35_61",0
"c_36_61",0
"c_37_61",0
"c_38_61",0
"c_39_61",0
"c_40_61",0
"c_41_61",0
"c_42_61",0
"c_43_61",0
"c_44_61",0
"c_45_61",0
"c_46_61",0
"c_47_61",0
"c_48_61",0
"c_49_61",0
"c_50_61",0
"c_51_61",0
"c_52_61",0
"c_53_61",0
"c_54_61",0
"c_55_61",0
"c_56_61",0
"c_57_61",0
"c_58_61",0
"c_59_61",0
"c_60_61",0
"c_1_62",0
"c_2_62",0
"c_3_62",0
"c_4_62",0
"c_5_62",0
"c_6_62",0
"c_7_62",0
"c_8_62",0
"c_9_62",0
"c_10_62",0
"c_11_62",0
"c_12_62",0
"c_13_62",0
"c_14_62",0
"c_15_62",0
"c_16_62",0
"c_17_62",0
"c_18_62",0
"c_19_62",0
"c_20_62",0
"c_21_62",0
"c_22_62",0
"c_23_62",0
"c_24_62",0
"c_25_62",0
"c_26_62",0
"c_27_62",0
"c_28_62",0
"c_29_62",0
"c_30_62",0
"c_31_62",0
"c_32_62",0
"c_33_62",0
"c_34_62",0
"c_35_62",0
"c_36_62",0
"c_37_62",-0.0153044859060775
"c_38_62",0
"c_39_62",0
"c_40_62",0
"c_41_62",-0.022954530862387
"c_42_62",0
"c_43_62",0
"c_44_62",0
"c_45_62",0
"c_46_62",0
"c_47_62",0
"c_48_62",0
"c_49_62",0
"c_50_62",0
"c_51_62",0
"c_52_62",0
"c_53_62",0
"c_54_62",0
"c_55_62",0
"c_56_62",0
"c_57_62",0
"c_58_62",0
"c_59_62",0
"c_60_62",0
"c_61_62",0
"c_1_63",0
"c_2_63",0
"c_3_63",0
"c_4_63",0
"c_5_63",0
"c_6_63",0
"c_7_63",0
"c_8_63",0
"c_9_63",0
"c_10_63",0
"c_11_63",0
"c_12_63",0
"c_13_63",0
"c_14_63",0
"c_15_63",0
"c_16_63",0
"c_17_63",0
"c_18_63",0
"c_19_63",0
"c_20_63",0
"c_21_63",0
"c_22_63",0
"c_23_63",0
"c_24_63",0
"c_25_63",0
"c_26_63",0
"c_27_63",0
"c_28_63",0
"c_29_63",-0.00134541453671958
"c_30_63",0
"c_31_63",0
"c_32_63",0
"c_33_63",0
"c_34_63",0
"c_35_63",0
"c_36_63",0
"c_37_63",0
"c_38_63",0
"c_39_63",0
"c_40_63",0
"c_41_63",0
"c_42_63",0
"c_43_63",0
"c_44_63",0
"c_45_63",0
"c_46_63",0
"c_47_63",0
"c_48_63",0
"c_49_63",0
"c_50_63",0
"c_51_63",0
"c_52_63",0
"c_53_63",0
"c_54_63",0
"c_55_63",0
"c_56_63",0
"c_57_63",0
"c_58_63",0
"c_59_63",0
"c_60_63",0
"c_61_63",0
"c_62_63",0
"c_1_64",0
"c_2_64",0
"c_3_64",0
"c_4_64",0
"c_5_64",0
"c_6_64",0
"c_7_64",0
"c_8_64",0
"c_9_64",0
"c_10_64",0
"c_11_64",0
"c_12_64",0
"c_13_64",0
"c_14_64",0
"c_15_64",0
"c_16_64",0
"c_17_64",0
"c_18_64",0
"c_19_64",0
"c_20_64",0
"c_21_64",0
"c_22_64",0
"c_23_64",0
"c_24_64",0
"c_25_64",0
"c_26_64",0
"c_27_64",0
"c_28_64",0
"c_29_64",0
"c_30_64",0
"c_31_64",0
"c_32_64",0
"c_33_64",0
"c_34_64",0
"c_35_64",0
"c_36_64",0
"c_37_64",0
"c_38_64",0
"c_39_64",0
"c_40_64",0
"c_41_64",0
"c_42_64",0
"c_43_64",0
"c_44_64",0
"c_45_64",0
"c_46_64",0
"c_47_64",0
"c_48_64",0
"c_49_64",0
"c_50_64",0
"c_51_64",0
"c_52_64",0
"c_53_64",0
"c_54_64",0
"c_55_64",0
"c_56_64",0
"c_57_64",0
"c_58_64",0
"c_59_64",0
"c_60_64",0
"c_61_64",0
"c_62_64",0
"c_63_64",0
"c_1_65",0
"c_2_65",0
"c_3_65",0
"c_4_65",0
"c_5_65",0
"c_6_65",0
"c_7_65",0
"c_8_65",0
"c_9_65",0
"c_10_65",0
"c_11_65",0
"c_12_65",0
"c_13_65",0
"c_14_65",0
"c_15_65",0
"c_16_65",0
"c_17_65",0
"c_18_65",0
"c_19_65",0
"c_20_65",0
"c_21_65",0
"c_22_65",0
"c_23_65",0
"c_24_65",0
"c_25_65",0
"c_26_65",0
"c_27_65",0
"c_28_65",0
"c_29_65",0
"c_30_65",0
"c_31_65",0
"c_32_65",0
"c_33_65",0
"c_34_65",0
"c_35_65",0
"c_36_65",0
"c_37_65",0
"c_38_65",0
"c_39_65",0
"c_40_65",0
"c_41_65",0
"c_42_65",0
"c_43_65",0
"c_44_65",0
"c_45_65",0
"c_46_65",0
"c_47_65",0
"c_48_65",0
"c_49_65",0
"c_50_65",0
"c_51_65",0
"c_52_65",0
"c_53_65",0
"c_54_65",0
"c_55_65",0
"c_56_65",0
"c_57_65",0
"c_58_65",0
"c_59_65",0
"c_60_65",0
"c_61_65",0
"c_62_65",0
"c_63_65",0
"c_64_65",0
"c_1_66",0
"c_2_66",0
"c_3_66",0
"c_4_66",0
"c_5_66",0
"c_6_66",0
"c_7_66",0
"c_8_66",0
"c_9_66",0
"c_10_66",0
"c_11_66",0
"c_12_66",0
"c_13_66",0
"c_14_66",0
"c_15_66",0
"c_16_66",0
"c_17_66",0
"c_18_66",0
"c_19_66",0
"c_20_66",0
"c_21_66",0
"c_22_66",0
"c_23_66",0
"c_24_66",0
"c_25_66",0
"c_26_66",0
"c_27_66",0
"c_28_66",0
"c_29_66",0
"c_30_66",0
"c_31_66",0
"c_32_66",0
"c_33_66",0
"c_34_66",0
"c_35_66",0.0328643717030457
"c_36_66",0
"c_37_66",0
"c_38_66",0
"c_39_66",0
"c_40_66",0
"c_41_66",0
"c_42_66",0
"c_43_66",0
"c_44_66",0
"c_45_66",0
"c_46_66",0
"c_47_66",0
"c_48_66",0
"c_49_66",0
"c_50_66",0
"c_51_66",0
"c_52_66",0
"c_53_66",0
"c_54_66",0
"c_55_66",0
"c_56_66",0
"c_57_66",0
"c_58_66",0
"c_59_66",0
"c_60_66",0
"c_61_66",0
"c_62_66",0
"c_63_66",0
"c_64_66",0
"c_65_66",0
"c_1_67",0
"c_2_67",0
"c_3_67",0
"c_4_67",0
"c_5_67",0
"c_6_67",0
"c_7_67",0
"c_8_67",0
"c_9_67",0
"c_10_67",0
"c_11_67",0
"c_12_67",0
"c_13_67",0
"c_14_67",0
"c_15_67",0
"c_16_67",0
"c_17_67",0
"c_18_67",0
"c_19_67",0
"c_20_67",0
"c_21_67",0
"c_22_67",0
"c_23_67",0
"c_24_67",0
"c_25_67",0
"c_26_67",0
"c_27_67",0
"c_28_67",0
"c_29_67",0
"c_30_67",0
"c_31_67",0
"c_32_67",0
"c_33_67",0
"c_34_67",0
"c_35_67",0
"c_36_67",0
"c_37_67",-0.0113356430341653
"c_38_67",0
"c_39_67",0
"c_40_67",-0.00330697607033845
"c_41_67",0
"c_42_67",0
"c_43_67",0
"c_44_67",0
"c_45_67",0
"c_46_67",0
"c_47_67",0
"c_48_67",0
"c_49_67",0
"c_50_67",0
"c_51_67",0
"c_52_67",0
"c_53_67",0
"c_54_67",0
"c_55_67",0
"c_56_67",0
"c_57_67",0
"c_58_67",0
"c_59_67",0
"c_60_67",0
"c_61_67",0
"c_62_67",-0.0668335788386624
"c_63_67",0
"c_64_67",0
"c_65_67",0
"c_66_67",0
"c_1_68",0
"c_2_68",0
"c_3_68",0
"c_4_68",0
"c_5_68",0
"c_6_68",0
"c_7_68",0
"c_8_68",0
"c_9_68",0
"c_10_68",0
"c_11_68",0
"c_12_68",0
"c_13_68",0
"c_14_68",0
"c_15_68",0
"c_16_68",0
"c_17_68",0
"c_18_68",0
"c_19_68",0
"c_20_68",0
"c_21_68",0
"c_22_68",0
"c_23_68",0
"c_24_68",0
"c_25_68",0
"c_26_68",0
"c_27_68",0
"c_28_68",0
"c_29_68",0
"c_30_68",0
"c_31_68",0
"c_32_68",0
"c_33_68",0
"c_34_68",0
"c_35_68",0
"c_36_68",0
"c_37_68",0
"c_38_68",0
"c_39_68",0
"c_40_68",0
"c_41_68",0
"c_42_68",0
"c_43_68",0
"c_44_68",0
"c_45_68",0
"c_46_68",0
"c_47_68",0
"c_48_68",0
"c_49_68",0
"c_50_68",0
"c_51_68",0
"c_52_68",0
"c_53_68",0
"c_54_68",0
"c_55_68",0
"c_56_68",0
"c_57_68",0
"c_58_68",0
"c_59_68",0
"c_60_68",0
"c_61_68",0
"c_62_68",0
"c_63_68",0
"c_64_68",0
"c_65_68",0
"c_66_68",0
"c_67_68",0
"c_1_69",0
"c_2_69",0
"c_3_69",0
"c_4_69",0
"c_5_69",0
"c_6_69",0
"c_7_69",0
"c_8_69",0
"c_9_69",0
"c_10_69",0
"c_11_69",0
"c_12_69",0
"c_13_69",0
"c_14_69",0
"c_15_69",0
"c_16_69",0
"c_17_69",0
"c_18_69",0
"c_19_69",0
"c_20_69",0
"c_21_69",0
"c_22_69",0
"c_23_69",0
"c_24_69",0
"c_25_69",0
"c_26_69",0
"c_27_69",0
"c_28_69",0
"c_29_69",0
"c_30_69",0
"c_31_69",0
"c_32_69",0
"c_33_69",0
"c_34_69",0
"c_35_69",0
"c_36_69",0
"c_37_69",0
"c_38_69",0
"c_39_69",0
"c_40_69",0
"c_41_69",0
"c_42_69",0
"c_43_69",0
"c_44_69",0
"c_45_69",0
"c_46_69",0
"c_47_69",0
"c_48_69",0
"c_49_69",0
"c_50_69",0
"c_51_69",0
"c_52_69",0
"c_53_69",0
"c_54_69",0
"c_55_69",0
"c_56_69",0
"c_57_69",0
"c_58_69",0
"c_59_69",0
"c_60_69",0
"c_61_69",0
"c_62_69",0
"c_63_69",0
"c_64_69",0
"c_65_69",0
"c_66_69",0
"c_67_69",0
"c_68_69",0
"c_1_70",0
"c_2_70",0
"c_3_70",0
"c_4_70",0
"c_5_70",0
"c_6_70",0
"c_7_70",0
"c_8_70",0
"c_9_70",0
"c_10_70",0
"c_11_70",0
"c_12_70",0
"c_13_70",0
"c_14_70",0
"c_15_70",0
"c_16_70",0
"c_17_70",0
"c_18_70",0
"c_19_70",0
"c_20_70",0
"c_21_70",0
"c_22_70",0
"c_23_70",0
"c_24_70",0
"c_25_70",0
"c_26_70",0
"c_27_70",0
"c_28_70",0
"c_29_70",0
"c_30_70",0
"c_31_70",0
"c_32_70",0
"c_33_70",0
"c_34_70",0
"c_35_70",0
"c_36_70",0
"c_37_70",0
"c_38_70",0
"c_39_70",0
"c_40_70",0
"c_41_70",0
"c_42_70",0
"c_43_70",0
"c_44_70",0
"c_45_70",0
"c_46_70",0
"c_47_70",0
"c_48_70",0
"c_49_70",0.0181203672379742
"c_50_70",0
"c_51_70",0
"c_52_70",0
"c_53_70",0
"c_54_70",0
"c_55_70",0
"c_56_70",0
"c_57_70",0
"c_58_70",0
"c_59_70",0
"c_60_70",0
"c_61_70",0
"c_62_70",0
"c_63_70",0
"c_64_70",0
"c_65_70",0
"c_66_70",0
"c_67_70",0
"c_68_70",0
"c_69_70",0
"c_1_71",0
"c_2_71",0
"c_3_71",0
"c_4_71",0
"c_5_71",0
"c_6_71",0
"c_7_71",0
"c_8_71",0
"c_9_71",0
"c_10_71",0
"c_11_71",0
"c_12_71",0
"c_13_71",0
"c_14_71",0
"c_15_71",0
"c_16_71",0
"c_17_71",0
"c_18_71",0
"c_19_71",0
"c_20_71",0
"c_21_71",0
"c_22_71",0
"c_23_71",0
"c_24_71",0
"c_25_71",0
"c_26_71",0
"c_27_71",0
"c_28_71",0
"c_29_71",0
"c_30_71",0
"c_31_71",0
"c_32_71",0
"c_33_71",0
"c_34_71",0
"c_35_71",0
"c_36_71",0
"c_37_71",0
"c_38_71",0
"c_39_71",0
"c_40_71",0
"c_41_71",0
"c_42_71",0
"c_43_71",0
"c_44_71",0
"c_45_71",0
"c_46_71",0
"c_47_71",0
"c_48_71",0
"c_49_71",0
"c_50_71",0
"c_51_71",0
"c_52_71",0
"c_53_71",0
"c_54_71",0
"c_55_71",0
"c_56_71",0
"c_57_71",0
"c_58_71",0
"c_59_71",0
"c_60_71",0
"c_61_71",0
"c_62_71",0
"c_63_71",0
"c_64_71",0
"c_65_71",0
"c_66_71",0
"c_67_71",0
"c_68_71",0
"c_69_71",0
"c_70_71",0
"c_1_72",0
"c_2_72",0
"c_3_72",0
"c_4_72",0
"c_5_72",0
"c_6_72",0
"c_7_72",0
"c_8_72",0
"c_9_72",0
"c_10_72",0
"c_11_72",0
"c_12_72",0
"c_13_72",0
"c_14_72",0
"c_15_72",0
"c_16_72",0
"c_17_72",0
"c_18_72",0
"c_19_72",0
"c_20_72",0
"c_21_72",0
"c_22_72",0
"c_23_72",0
"c_24_72",0
"c_25_72",0
"c_26_72",0
"c_27_72",0
"c_28_72",0
"c_29_72",0
"c_30_72",0
"c_31_72",0
"c_32_72",0
"c_33_72",0
"c_34_72",0
"c_35_72",0
"c_36_72",0
"c_37_72",0
"c_38_72",0
"c_39_72",0
"c_40_72",0
"c_41_72",0
"c_42_72",0
"c_43_72",0
"c_44_72",0
"c_45_72",0
"c_46_72",0
"c_47_72",0
"c_48_72",0
"c_49_72",0.00336658581739205
"c_50_72",0
"c_51_72",0
"c_52_72",0
"c_53_72",0
"c_54_72",0
"c_55_72",0
"c_56_72",0
"c_57_72",0
"c_58_72",0
"c_59_72",0
"c_60_72",0
"c_61_72",0
"c_62_72",0
"c_63_72",0
"c_64_72",0
"c_65_72",0
"c_66_72",0
"c_67_72",0
"c_68_72",0
"c_69_72",0
"c_70_72",0
"c_71_72",0
"c_1_73",0
"c_2_73",0
"c_3_73",0
"c_4_73",0
"c_5_73",0
"c_6_73",0
"c_7_73",0
"c_8_73",0
"c_9_73",0
"c_10_73",0
"c_11_73",0
"c_12_73",0
"c_13_73",0
"c_14_73",0
"c_15_73",0
"c_16_73",0
"c_17_73",0
"c_18_73",0
"c_19_73",0
"c_20_73",0
"c_21_73",0
"c_22_73",0
"c_23_73",0
"c_24_73",0
"c_25_73",0
"c_26_73",0
"c_27_73",0
"c_28_73",0
"c_29_73",0
"c_30_73",0
"c_31_73",0
"c_32_73",0
"c_33_73",0
"c_34_73",0
"c_35_73",0
"c_36_73",0
"c_37_73",0
"c_38_73",0
"c_39_73",0
"c_40_73",0
"c_41_73",0
"c_42_73",0
"c_43_73",0
"c_44_73",0
"c_45_73",0
"c_46_73",0
"c_47_73",0
"c_48_73",0
"c_49_73",0
"c_50_73",0
"c_51_73",0
"c_52_73",0
"c_53_73",0
"c_54_73",0
"c_55_73",0
"c_56_73",0
"c_57_73",0
"c_58_73",0
"c_59_73",0
"c_60_73",0
"c_61_73",0
"c_62_73",0
"c_63_73",0
"c_64_73",0
"c_65_73",0
"c_66_73",0
"c_67_73",0
"c_68_73",0
"c_69_73",0
"c_70_73",0
"c_71_73",0
"c_72_73",0
"c_1_74",0
"c_2_74",0
"c_3_74",0
"c_4_74",0
"c_5_74",0
"c_6_74",0
"c_7_74",0
"c_8_74",0
"c_9_74",0
"c_10_74",0
"c_11_74",0
"c_12_74",0
"c_13_74",0
"c_14_74",0
"c_15_74",0
"c_16_74",0
"c_17_74",0
"c_18_74",0
"c_19_74",0
"c_20_74",0
"c_21_74",0
"c_22_74",0
"c_23_74",0
"c_24_74",0
"c_25_74",0
"c_26_74",0
"c_27_74",0
"c_28_74",0
"c_29_74",0
"c_30_74",0
"c_31_74",0
"c_32_74",0
"c_33_74",0
"c_34_74",0
"c_35_74",0
"c_36_74",0
"c_37_74",0
"c_38_74",0
"c_39_74",0
"c_40_74",0
"c_41_74",0
"c_42_74",0
"c_43_74",0
"c_44_74",0
"c_45_74",0
"c_46_74",0
"c_47_74",0
"c_48_74",0
"c_49_74",0.0372916546607025
"c_50_74",0
"c_51_74",0
"c_52_74",0
"c_53_74",0
"c_54_74",0
"c_55_74",0
"c_56_74",0
"c_57_74",0
"c_58_74",0
"c_59_74",0
"c_60_74",0
"c_61_74",0
"c_62_74",0
"c_63_74",0
"c_64_74",0
"c_65_74",0
"c_66_74",0
"c_67_74",0
"c_68_74",0
"c_69_74",0
"c_70_74",0
"c_71_74",0
"c_72_74",0
"c_73_74",0
"c_1_75",0
"c_2_75",0
"c_3_75",0
"c_4_75",0
"c_5_75",0
"c_6_75",0
"c_7_75",0
"c_8_75",0
"c_9_75",0
"c_10_75",0
"c_11_75",0
"c_12_75",0
"c_13_75",0
"c_14_75",0
"c_15_75",0
"c_16_75",0
"c_17_75",0
"c_18_75",0
"c_19_75",0
"c_20_75",0
"c_21_75",0
"c_22_75",0
"c_23_75",0
"c_24_75",0
"c_25_75",0
"c_26_75",0
"c_27_75",0
"c_28_75",0
"c_29_75",0
"c_30_75",0
"c_31_75",0
"c_32_75",0
"c_33_75",0
"c_34_75",0
"c_35_75",0
"c_36_75",0
"c_37_75",0
"c_38_75",0
"c_39_75",0
"c_40_75",0
"c_41_75",0
"c_42_75",0
"c_43_75",0
"c_44_75",0
"c_45_75",0
"c_46_75",0
"c_47_75",0
"c_48_75",0
"c_49_75",0
"c_50_75",0
"c_51_75",0
"c_52_75",0
"c_53_75",0
"c_54_75",0
"c_55_75",0
"c_56_75",0
"c_57_75",0
"c_58_75",0
"c_59_75",0
"c_60_75",0
"c_61_75",0
"c_62_75",0
"c_63_75",0
"c_64_75",0
"c_65_75",0
"c_66_75",0
"c_67_75",0
"c_68_75",0
"c_69_75",0
"c_70_75",0
"c_71_75",0
"c_72_75",0
"c_73_75",0
"c_74_75",0
"c_1_76",0
"c_2_76",0
"c_3_76",0
"c_4_76",0
"c_5_76",0
"c_6_76",0
"c_7_76",0
"c_8_76",0
"c_9_76",0
"c_10_76",0
"c_11_76",0
"c_12_76",0
"c_13_76",0
"c_14_76",0
"c_15_76",0
"c_16_76",0
"c_17_76",0
"c_18_76",0
"c_19_76",0
"c_20_76",0
"c_21_76",0
"c_22_76",0
"c_23_76",0
"c_24_76",0
"c_25_76",0
"c_26_76",0
"c_27_76",0
"c_28_76",0
"c_29_76",0
"c_30_76",0
"c_31_76",0
"c_32_76",0
"c_33_76",0
"c_34_76",0
"c_35_76",0
"c_36_76",0
"c_37_76",0
"c_38_76",0
"c_39_76",0
"c_40_76",0
"c_41_76",0
"c_42_76",0
"c_43_76",0
"c_44_76",0
"c_45_76",0
"c_46_76",0
"c_47_76",0
"c_48_76",0
"c_49_76",0
"c_50_76",0
"c_51_76",0
"c_52_76",0
"c_53_76",0
"c_54_76",0
"c_55_76",0
"c_56_76",0
"c_57_76",0
"c_58_76",0
"c_59_76",0
"c_60_76",0
"c_61_76",0
"c_62_76",0
"c_63_76",0
"c_64_76",0
"c_65_76",0
"c_66_76",0
"c_67_76",0
"c_68_76",0
"c_69_76",0
"c_70_76",0
"c_71_76",0
"c_72_76",0
"c_73_76",0
"c_74_76",0
"c_75_76",0
"c_1_77",0
"c_2_77",0
"c_3_77",0
"c_4_77",0
"c_5_77",0
"c_6_77",0
"c_7_77",0
"c_8_77",0
"c_9_77",0
"c_10_77",0
"c_11_77",0
"c_12_77",0
"c_13_77",0
"c_14_77",0
"c_15_77",0
"c_16_77",0
"c_17_77",0
"c_18_77",0
"c_19_77",0
"c_20_77",0
"c_21_77",0
"c_22_77",0
"c_23_77",0
"c_24_77",0
"c_25_77",0
"c_26_77",0
"c_27_77",0
"c_28_77",0
"c_29_77",0
"c_30_77",0
"c_31_77",0
"c_32_77",0
"c_33_77",0
"c_34_77",0
"c_35_77",0
"c_36_77",0
"c_37_77",0
"c_38_77",0
"c_39_77",0
"c_40_77",0
"c_41_77",0
"c_42_77",0
"c_43_77",0
"c_44_77",0
"c_45_77",0
"c_46_77",0
"c_47_77",0
"c_48_77",0
"c_49_77",0
"c_50_77",0
"c_51_77",0
"c_52_77",0
"c_53_77",0
"c_54_77",0
"c_55_77",0
"c_56_77",0
"c_57_77",0
"c_58_77",0
"c_59_77",0
"c_60_77",0
"c_61_77",0
"c_62_77",0
"c_63_77",0
"c_64_77",0
"c_65_77",0
"c_66_77",0
"c_67_77",0
"c_68_77",0
"c_69_77",0
"c_70_77",0
"c_71_77",0
"c_72_77",0
"c_73_77",0
"c_74_77",0
"c_75_77",0
"c_76_77",0
"c_1_78",0
"c_2_78",0
"c_3_78",0
"c_4_78",0
"c_5_78",0
"c_6_78",0
"c_7_78",0
"c_8_78",0
"c_9_78",0
"c_10_78",0
"c_11_78",0
"c_12_78",0
"c_13_78",0
"c_14_78",0
"c_15_78",0
"c_16_78",0
"c_17_78",0
"c_18_78",0
"c_19_78",0
"c_20_78",0
"c_21_78",0
"c_22_78",0
"c_23_78",0
"c_24_78",0
"c_25_78",0
"c_26_78",0
"c_27_78",0
"c_28_78",0
"c_29_78",0
"c_30_78",0
"c_31_78",0
"c_32_78",0
"c_33_78",0
"c_34_78",0
"c_35_78",0
"c_36_78",0
"c_37_78",0
"c_38_78",0
"c_39_78",0
"c_40_78",0
"c_41_78",0
"c_42_78",0
"c_43_78",0
"c_44_78",0
"c_45_78",0
"c_46_78",0
"c_47_78",0
"c_48_78",0
"c_49_78",0
"c_50_78",0
"c_51_78",0
"c_52_78",0
"c_53_78",0
"c_54_78",0
"c_55_78",0
"c_56_78",0
"c_57_78",0
"c_58_78",0
"c_59_78",0
"c_60_78",0
"c_61_78",0
"c_62_78",0
"c_63_78",0
"c_64_78",0
"c_65_78",0
"c_66_78",0
"c_67_78",0
"c_68_78",0
"c_69_78",0
"c_70_78",0
"c_71_78",0
"c_72_78",0
"c_73_78",0
"c_74_78",0
"c_75_78",0
"c_76_78",0
"c_77_78",0
"c_1_79",0
"c_2_79",0
"c_3_79",0
"c_4_79",0
"c_5_79",0
"c_6_79",0
"c_7_79",0
"c_8_79",0
"c_9_79",0
"c_10_79",0
"c_11_79",0
"c_12_79",0
"c_13_79",0
"c_14_79",0
"c_15_79",0
"c_16_79",0
"c_17_79",0
"c_18_79",0
"c_19_79",0
"c_20_79",0
"c_21_79",0
"c_22_79",0
"c_23_79",0
"c_24_79",0
"c_25_79",0
"c_26_79",0
"c_27_79",0
"c_28_79",0
"c_29_79",0
"c_30_79",0
"c_31_79",0
"c_32_79",0
"c_33_79",0
"c_34_79",0
"c_35_79",0
"c_36_79",0
"c_37_79",0
"c_38_79",0
"c_39_79",0
"c_40_79",0
"c_41_79",0
"c_42_79",0
"c_43_79",0
"c_44_79",0
"c_45_79",0
"c_46_79",0
"c_47_79",0
"c_48_79",0
"c_49_79",0
"c_50_79",0
"c_51_79",0
"c_52_79",0
"c_53_79",0
"c_54_79",0
"c_55_79",0
"c_56_79",0
"c_57_79",0
"c_58_79",0
"c_59_79",0
"c_60_79",0
"c_61_79",0
"c_62_79",0
"c_63_79",0
"c_64_79",0
"c_65_79",0
"c_66_79",0
"c_67_79",0
"c_68_79",0
"c_69_79",0
"c_70_79",0
"c_71_79",0
"c_72_79",0
"c_73_79",0
"c_74_79",0
"c_75_79",0
"c_76_79",0
"c_77_79",0
"c_78_79",0
"c_1_80",0
"c_2_80",0
"c_3_80",0
"c_4_80",0
"c_5_80",0
"c_6_80",0
"c_7_80",0
